data1,data2,data3,label
-1.0,8.0,1002.0,updown
-2.0,8.0,1002.0,updown
-1.0,8.0,1004.0,updown
-2.0,7.0,1003.0,updown
-1.0,7.0,1003.0,updown
-1.0,7.0,1002.0,updown
-1.0,7.0,1003.0,updown
-1.0,7.0,1003.0,updown
-1.0,7.0,1003.0,updown
-2.0,7.0,1002.0,updown
-1.0,8.0,1003.0,updown
-1.0,8.0,1002.0,updown
-2.0,7.0,1003.0,updown
-1.0,8.0,1003.0,updown
0.0,7.0,1002.0,updown
25.0,-93.0,1007.0,updown
0.0,0.0,998.0,updown
-16.0,95.0,1003.0,updown
-15.0,33.0,1003.0,updown
-1.0,9.0,1002.0,updown
-2.0,10.0,1004.0,updown
0.0,10.0,1001.0,updown
12.0,54.0,1002.0,updown
58.0,310.0,1004.0,updown
26.0,222.0,1009.0,updown
54.0,203.0,1008.0,updown
-16.0,128.0,1016.0,updown
4.0,194.0,1006.0,updown
21.0,210.0,999.0,updown
32.0,197.0,1001.0,updown
41.0,177.0,1003.0,updown
25.0,154.0,984.0,updown
11.0,135.0,1002.0,updown
-6.0,100.0,998.0,updown
-19.0,61.0,1002.0,updown
-20.0,43.0,981.0,updown
-37.0,-8.0,1023.0,updown
-63.0,-132.0,1001.0,updown
-75.0,-176.0,1012.0,updown
-62.0,-238.0,996.0,updown
-40.0,-270.0,1001.0,updown
-20.0,-336.0,1014.0,updown
1.0,-354.0,1000.0,updown
27.0,-343.0,1002.0,updown
56.0,-222.0,996.0,updown
-22.0,-104.0,1010.0,updown
-29.0,-428.0,992.0,updown
-1.0,-344.0,1003.0,updown
-18.0,-167.0,1001.0,updown
-3.0,-53.0,999.0,updown
-4.0,-30.0,1000.0,updown
-7.0,-17.0,989.0,updown
5.0,61.0,1012.0,updown
-54.0,12.0,1008.0,updown
-34.0,126.0,996.0,updown
-24.0,140.0,1010.0,updown
0.0,154.0,1015.0,updown
-19.0,199.0,1005.0,updown
-4.0,203.0,999.0,updown
29.0,215.0,1000.0,updown
46.0,213.0,1005.0,updown
19.0,201.0,1003.0,updown
6.0,264.0,1000.0,updown
15.0,299.0,997.0,updown
5.0,308.0,1006.0,updown
-106.0,413.0,1013.0,updown
55.0,342.0,992.0,updown
90.0,185.0,1009.0,updown
56.0,126.0,1003.0,updown
20.0,178.0,1006.0,updown
23.0,159.0,995.0,updown
14.0,80.0,1010.0,updown
0.0,74.0,994.0,updown
7.0,12.0,998.0,updown
10.0,-56.0,1016.0,updown
6.0,-81.0,982.0,updown
12.0,-109.0,1028.0,updown
44.0,-161.0,999.0,updown
15.0,-218.0,1001.0,updown
8.0,-258.0,1009.0,updown
-7.0,-309.0,1005.0,updown
30.0,-320.0,999.0,updown
5.0,-357.0,991.0,updown
44.0,-327.0,1003.0,updown
21.0,-322.0,998.0,updown
42.0,-275.0,978.0,updown
37.0,-322.0,994.0,updown
20.0,-387.0,1031.0,updown
15.0,-313.0,1015.0,updown
18.0,-228.0,1020.0,updown
-15.0,-252.0,996.0,updown
-27.0,-227.0,1020.0,updown
4.0,-212.0,992.0,updown
-38.0,-178.0,998.0,updown
-37.0,-166.0,991.0,updown
-41.0,-155.0,976.0,updown
-8.0,-210.0,1018.0,updown
22.0,-80.0,998.0,updown
-36.0,9.0,1029.0,updown
-9.0,22.0,981.0,updown
31.0,-79.0,1004.0,updown
3.0,-42.0,1008.0,updown
-21.0,12.0,992.0,updown
17.0,1.0,1012.0,updown
42.0,-1.0,977.0,updown
29.0,36.0,1040.0,updown
25.0,77.0,1002.0,updown
13.0,71.0,992.0,updown
15.0,75.0,994.0,updown
25.0,102.0,1014.0,updown
10.0,135.0,998.0,updown
9.0,152.0,1001.0,updown
1.0,170.0,1004.0,updown
-1.0,202.0,1011.0,updown
-37.0,271.0,992.0,updown
-32.0,283.0,1002.0,updown
-29.0,333.0,1006.0,updown
-16.0,329.0,1006.0,updown
-27.0,317.0,1003.0,updown
-37.0,341.0,1006.0,updown
-67.0,313.0,1004.0,updown
0.0,36.0,1006.0,updown
-19.0,506.0,1010.0,updown
-44.0,434.0,998.0,updown
-45.0,220.0,1007.0,updown
-45.0,179.0,1000.0,updown
-19.0,182.0,1005.0,updown
-14.0,105.0,1000.0,updown
-22.0,20.0,999.0,updown
9.0,-74.0,1018.0,updown
24.0,-112.0,995.0,updown
44.0,-199.0,1003.0,updown
39.0,-284.0,1007.0,updown
57.0,-325.0,1000.0,updown
51.0,-333.0,1001.0,updown
23.0,-313.0,988.0,updown
105.0,-200.0,1009.0,updown
77.0,-409.0,1000.0,updown
85.0,-322.0,992.0,updown
93.0,-193.0,1008.0,updown
56.0,-181.0,1005.0,updown
46.0,-165.0,995.0,updown
-6.0,-30.0,1005.0,updown
-10.0,29.0,999.0,updown
-18.0,36.0,1011.0,updown
-9.0,27.0,995.0,updown
-15.0,60.0,1017.0,updown
-27.0,94.0,995.0,updown
-55.0,174.0,1013.0,updown
-89.0,219.0,1012.0,updown
-46.0,182.0,992.0,updown
-85.0,294.0,1006.0,updown
-39.0,245.0,1001.0,updown
-65.0,273.0,1003.0,updown
-4.0,37.0,999.0,updown
31.0,368.0,1009.0,updown
-16.0,415.0,1001.0,updown
-85.0,430.0,995.0,updown
-17.0,448.0,1011.0,updown
-13.0,419.0,1006.0,updown
-17.0,369.0,1008.0,updown
-19.0,400.0,1014.0,updown
-50.0,478.0,1009.0,updown
15.0,422.0,991.0,updown
26.0,378.0,999.0,updown
37.0,296.0,993.0,updown
38.0,275.0,1016.0,updown
16.0,218.0,981.0,updown
0.0,176.0,1014.0,updown
48.0,98.0,1015.0,updown
78.0,56.0,999.0,updown
86.0,-55.0,999.0,updown
70.0,-104.0,1012.0,updown
25.0,-163.0,1016.0,updown
47.0,-308.0,1015.0,updown
2.0,-336.0,973.0,updown
35.0,-336.0,1001.0,updown
13.0,-475.0,993.0,updown
41.0,-512.0,1019.0,updown
15.0,-536.0,986.0,updown
10.0,-583.0,991.0,updown
18.0,-602.0,1007.0,updown
0.0,-605.0,1006.0,updown
-2.0,-527.0,996.0,updown
70.0,-386.0,1008.0,updown
52.0,-565.0,1001.0,updown
45.0,-511.0,985.0,updown
74.0,-352.0,1010.0,updown
18.0,-233.0,1005.0,updown
2.0,-202.0,1006.0,updown
25.0,-189.0,1001.0,updown
-102.0,31.0,1002.0,updown
-11.0,83.0,1008.0,updown
-53.0,161.0,1004.0,updown
-111.0,219.0,992.0,updown
-102.0,289.0,1000.0,updown
-138.0,380.0,1028.0,updown
-108.0,483.0,999.0,updown
-49.0,449.0,1003.0,updown
0.0,401.0,1005.0,updown
41.0,333.0,996.0,updown
-47.0,453.0,1008.0,updown
-98.0,631.0,997.0,updown
-4.0,502.0,990.0,updown
62.0,309.0,1006.0,updown
71.0,181.0,1016.0,updown
23.0,160.0,986.0,updown
82.0,-20.0,1018.0,updown
74.0,-180.0,992.0,updown
76.0,-243.0,1015.0,updown
98.0,-333.0,980.0,updown
88.0,-367.0,1016.0,updown
111.0,-354.0,1006.0,updown
100.0,-369.0,1011.0,updown
125.0,-324.0,1018.0,updown
97.0,-281.0,1084.0,updown
58.0,-211.0,957.0,updown
13.0,-160.0,846.0,updown
-21.0,-93.0,803.0,updown
-101.0,15.0,1228.0,updown
-129.0,15.0,1034.0,updown
-184.0,95.0,1022.0,updown
-181.0,179.0,1002.0,updown
-162.0,206.0,1021.0,updown
-5.0,4.0,1002.0,updown
-187.0,262.0,1000.0,updown
-188.0,430.0,1005.0,updown
-152.0,327.0,991.0,updown
-48.0,153.0,1004.0,updown
-5.0,122.0,1006.0,updown
40.0,-6.0,1002.0,updown
61.0,-129.0,999.0,updown
125.0,-234.0,1005.0,updown
138.0,-310.0,997.0,updown
137.0,-406.0,1006.0,updown
125.0,-328.0,1003.0,updown
128.0,-510.0,1024.0,updown
103.0,-583.0,1037.0,updown
97.0,-477.0,1013.0,updown
83.0,-411.0,965.0,updown
59.0,-397.0,904.0,updown
29.0,-382.0,855.0,updown
18.0,-241.0,1262.0,updown
30.0,-177.0,957.0,updown
17.0,-164.0,988.0,updown
27.0,-114.0,961.0,updown
-12.0,24.0,1030.0,updown
43.0,47.0,998.0,updown
0.0,44.0,994.0,updown
-30.0,151.0,1041.0,updown
28.0,137.0,988.0,updown
-10.0,96.0,1005.0,updown
-46.0,187.0,969.0,updown
-47.0,86.0,1018.0,updown
-97.0,126.0,981.0,updown
-96.0,147.0,1025.0,updown
-80.0,96.0,1010.0,updown
-62.0,24.0,961.0,updown
-27.0,46.0,996.0,updown
-8.0,14.0,1001.0,updown
0.0,6.0,1056.0,updown
58.0,-7.0,1002.0,updown
2.0,-16.0,1006.0,updown
17.0,41.0,951.0,updown
8.0,-15.0,1047.0,updown
-59.0,51.0,934.0,updown
12.0,-8.0,1048.0,updown
-45.0,56.0,1004.0,updown
0.0,51.0,1008.0,updown
-36.0,69.0,964.0,updown
-33.0,118.0,1033.0,updown
-3.0,104.0,1011.0,updown
2.0,140.0,972.0,updown
-2.0,163.0,1015.0,updown
38.0,167.0,1004.0,updown
-9.0,151.0,1013.0,updown
21.0,223.0,1001.0,updown
13.0,100.0,1001.0,updown
-8.0,209.0,1000.0,updown
19.0,211.0,1000.0,updown
11.0,215.0,1015.0,updown
17.0,258.0,997.0,updown
-4.0,270.0,992.0,updown
-24.0,174.0,1011.0,updown
48.0,210.0,1011.0,updown
49.0,328.0,991.0,updown
31.0,229.0,994.0,updown
27.0,138.0,1002.0,updown
62.0,164.0,1016.0,updown
65.0,182.0,1002.0,updown
43.0,138.0,977.0,updown
60.0,117.0,1019.0,updown
44.0,111.0,1002.0,updown
35.0,117.0,1023.0,updown
30.0,113.0,997.0,updown
31.0,73.0,982.0,updown
5.0,98.0,1015.0,updown
5.0,141.0,1016.0,updown
-8.0,96.0,986.0,updown
0.0,97.0,1017.0,updown
-28.0,66.0,990.0,updown
-41.0,53.0,991.0,updown
-52.0,93.0,1017.0,updown
-32.0,88.0,991.0,updown
-35.0,60.0,1004.0,updown
-44.0,52.0,1013.0,updown
-41.0,25.0,1002.0,updown
-50.0,106.0,997.0,updown
-17.0,66.0,1025.0,updown
-2.0,40.0,982.0,updown
-35.0,40.0,998.0,updown
-38.0,61.0,1016.0,updown
-39.0,-2.0,991.0,updown
-25.0,21.0,1014.0,updown
0.0,4.0,1013.0,updown
3.0,-11.0,983.0,updown
-3.0,-21.0,1008.0,updown
-47.0,-18.0,1000.0,updown
-49.0,-41.0,1003.0,updown
-35.0,-56.0,999.0,updown
-21.0,-101.0,1009.0,updown
-25.0,-78.0,991.0,updown
0.0,-130.0,993.0,updown
-65.0,-190.0,1022.0,updown
-51.0,-204.0,1011.0,updown
-26.0,-252.0,987.0,updown
28.0,-273.0,1003.0,updown
17.0,-345.0,994.0,updown
35.0,-336.0,1009.0,updown
5.0,-357.0,1017.0,updown
53.0,-343.0,990.0,updown
62.0,-272.0,987.0,updown
-18.0,-319.0,973.0,updown
7.0,-425.0,986.0,updown
32.0,-366.0,1069.0,updown
44.0,-300.0,989.0,updown
58.0,-284.0,994.0,updown
43.0,-225.0,1019.0,updown
32.0,-238.0,981.0,updown
25.0,-235.0,1014.0,updown
-15.0,-180.0,996.0,updown
-17.0,-191.0,1034.0,updown
-48.0,-105.0,1006.0,updown
3.0,-143.0,975.0,updown
-42.0,-49.0,1035.0,updown
-19.0,-41.0,1000.0,updown
-47.0,-67.0,981.0,updown
-39.0,-24.0,976.0,updown
-31.0,-32.0,968.0,updown
-3.0,24.0,1029.0,updown
32.0,57.0,1042.0,updown
17.0,68.0,964.0,updown
9.0,89.0,1011.0,updown
23.0,108.0,1001.0,updown
-4.0,99.0,1061.0,updown
-18.0,115.0,950.0,updown
-5.0,122.0,1001.0,updown
-35.0,99.0,996.0,updown
0.0,154.0,1003.0,updown
-15.0,157.0,988.0,updown
-21.0,149.0,1010.0,updown
-15.0,168.0,996.0,updown
-1.0,170.0,1024.0,updown
24.0,168.0,987.0,updown
36.0,167.0,1032.0,updown
29.0,150.0,972.0,updown
37.0,157.0,1010.0,updown
44.0,165.0,1000.0,updown
31.0,197.0,1016.0,updown
21.0,172.0,1005.0,updown
26.0,201.0,1000.0,updown
26.0,228.0,999.0,updown
36.0,201.0,1001.0,updown
24.0,213.0,1003.0,updown
41.0,90.0,1002.0,updown
-22.0,173.0,992.0,updown
20.0,365.0,1007.0,updown
48.0,231.0,998.0,updown
49.0,164.0,1012.0,updown
25.0,179.0,1004.0,updown
20.0,170.0,997.0,updown
18.0,178.0,1008.0,updown
35.0,137.0,999.0,updown
32.0,153.0,1008.0,updown
4.0,127.0,1011.0,updown
19.0,80.0,1015.0,updown
-9.0,73.0,982.0,updown
-5.0,87.0,1006.0,updown
-23.0,48.0,995.0,updown
4.0,14.0,1014.0,updown
-42.0,3.0,988.0,updown
-62.0,-17.0,1014.0,updown
-19.0,-98.0,987.0,updown
-45.0,-99.0,1003.0,updown
0.0,-189.0,1003.0,updown
0.0,-231.0,1007.0,updown
17.0,-235.0,1007.0,updown
16.0,-259.0,1002.0,updown
52.0,-327.0,999.0,updown
43.0,-300.0,1004.0,updown
24.0,-255.0,1000.0,updown
43.0,-203.0,997.0,updown
47.0,-275.0,989.0,updown
44.0,-231.0,989.0,updown
74.0,-178.0,1019.0,updown
22.0,-118.0,1009.0,updown
2.0,-96.0,1005.0,updown
-5.0,-79.0,984.0,updown
-10.0,-15.0,1031.0,updown
-69.0,30.0,1006.0,updown
-57.0,80.0,995.0,updown
-108.0,158.0,1011.0,updown
-96.0,291.0,989.0,updown
-85.0,250.0,1011.0,updown
-66.0,349.0,1021.0,updown
2.0,253.0,1045.0,updown
-82.0,315.0,939.0,updown
-93.0,527.0,1008.0,updown
-98.0,489.0,1011.0,updown
-162.0,562.0,1004.0,updown
59.0,442.0,989.0,updown
74.0,338.0,991.0,updown
49.0,313.0,1031.0,updown
23.0,292.0,989.0,updown
36.0,278.0,1019.0,updown
6.0,211.0,989.0,updown
3.0,110.0,1005.0,updown
39.0,7.0,1016.0,updown
20.0,-104.0,998.0,updown
56.0,-174.0,997.0,updown
30.0,-283.0,997.0,updown
20.0,-460.0,1002.0,updown
55.0,-513.0,978.0,updown
109.0,-704.0,1014.0,updown
108.0,-662.0,1025.0,updown
149.0,-772.0,1000.0,updown
161.0,-622.0,1007.0,updown
120.0,-734.0,1017.0,updown
53.0,-659.0,974.0,updown
13.0,-406.0,1010.0,updown
-24.0,-345.0,1025.0,updown
-93.0,-210.0,960.0,updown
-32.0,-147.0,973.0,updown
-17.0,-53.0,1099.0,updown
-72.0,81.0,920.0,updown
-36.0,58.0,1061.0,updown
-137.0,244.0,960.0,updown
-127.0,336.0,1029.0,updown
-113.0,472.0,997.0,updown
-84.0,381.0,976.0,updown
-141.0,545.0,1024.0,updown
-65.0,509.0,1006.0,updown
-13.0,509.0,1057.0,updown
33.0,449.0,899.0,updown
-116.0,563.0,1039.0,updown
-104.0,654.0,1008.0,updown
-55.0,620.0,1006.0,updown
71.0,376.0,1004.0,updown
89.0,257.0,996.0,updown
29.0,189.0,995.0,updown
19.0,139.0,1018.0,updown
52.0,19.0,1006.0,updown
28.0,-128.0,999.0,updown
5.0,-261.0,1006.0,updown
37.0,-337.0,1015.0,updown
40.0,-327.0,993.0,updown
80.0,-423.0,990.0,updown
65.0,-516.0,1005.0,updown
93.0,-510.0,996.0,updown
108.0,-496.0,1004.0,updown
113.0,-355.0,1017.0,updown
153.0,-464.0,1019.0,updown
131.0,-489.0,975.0,updown
147.0,-274.0,1003.0,updown
83.0,-188.0,1017.0,updown
60.0,-89.0,1032.0,updown
-20.0,-81.0,1005.0,updown
2.0,40.0,969.0,updown
-102.0,216.0,1001.0,updown
-89.0,166.0,989.0,updown
-148.0,338.0,1018.0,updown
-179.0,367.0,1004.0,updown
-121.0,368.0,1016.0,updown
-149.0,405.0,1014.0,updown
1.0,107.0,988.0,updown
-94.0,742.0,1004.0,updown
-119.0,737.0,1003.0,updown
-35.0,425.0,999.0,updown
5.0,396.0,998.0,updown
31.0,421.0,1005.0,updown
44.0,352.0,1004.0,updown
52.0,243.0,988.0,updown
80.0,135.0,1012.0,updown
33.0,71.0,995.0,updown
15.0,23.0,1001.0,updown
5.0,-89.0,1013.0,updown
-2.0,-188.0,989.0,updown
-17.0,-308.0,1014.0,updown
-23.0,-407.0,998.0,updown
-25.0,-415.0,986.0,updown
-14.0,-492.0,985.0,updown
24.0,-558.0,1008.0,updown
62.0,-578.0,1025.0,updown
66.0,-550.0,1008.0,updown
144.0,-299.0,1006.0,updown
59.0,-718.0,1007.0,updown
101.0,-614.0,1010.0,updown
102.0,-444.0,997.0,updown
83.0,-393.0,1005.0,updown
49.0,-392.0,1003.0,updown
20.0,-360.0,970.0,updown
9.0,-272.0,1023.0,updown
-11.0,-167.0,986.0,updown
5.0,-112.0,989.0,updown
-30.0,5.0,1024.0,updown
-16.0,-74.0,965.0,updown
13.0,-11.0,1027.0,updown
13.0,23.0,1001.0,updown
-8.0,94.0,987.0,updown
42.0,167.0,1021.0,updown
38.0,109.0,982.0,updown
-12.0,222.0,997.0,updown
-7.0,224.0,990.0,updown
-48.0,281.0,995.0,updown
-53.0,362.0,1006.0,updown
-25.0,282.0,1019.0,updown
-87.0,404.0,997.0,updown
-61.0,333.0,989.0,updown
-68.0,425.0,1007.0,updown
-30.0,411.0,1017.0,updown
-52.0,431.0,1006.0,updown
-100.0,402.0,1011.0,updown
25.0,120.0,999.0,updown
-54.0,682.0,1002.0,updown
-94.0,686.0,1003.0,updown
-92.0,387.0,1000.0,updown
-71.0,301.0,995.0,updown
-80.0,334.0,1018.0,updown
-44.0,247.0,995.0,updown
-56.0,181.0,999.0,updown
-61.0,98.0,1005.0,updown
-41.0,15.0,1021.0,updown
-59.0,-79.0,983.0,updown
-67.0,-204.0,981.0,updown
-40.0,-298.0,1013.0,updown
0.0,-404.0,1001.0,updown
43.0,-527.0,1003.0,updown
96.0,-532.0,1008.0,updown
166.0,-490.0,1009.0,updown
186.0,-480.0,1004.0,updown
34.0,-475.0,972.0,updown
76.0,-562.0,989.0,updown
117.0,-437.0,1020.0,updown
138.0,-267.0,1027.0,updown
101.0,-169.0,1012.0,updown
78.0,-79.0,1028.0,updown
79.0,33.0,957.0,updown
76.0,136.0,992.0,updown
-66.0,216.0,998.0,updown
-75.0,351.0,1016.0,updown
-94.0,331.0,994.0,updown
-111.0,529.0,1015.0,updown
-25.0,507.0,1016.0,updown
-4.0,141.0,994.0,updown
7.0,595.0,1013.0,updown
-126.0,788.0,1005.0,updown
-180.0,779.0,995.0,updown
-50.0,413.0,1011.0,updown
48.0,248.0,1010.0,updown
-54.0,216.0,975.0,updown
-34.0,31.0,1021.0,updown
-44.0,-198.0,974.0,updown
-15.0,-352.0,1017.0,updown
124.0,-604.0,1017.0,updown
26.0,-589.0,990.0,updown
128.0,-626.0,1020.0,updown
151.0,-668.0,984.0,updown
163.0,-485.0,945.0,updown
77.0,-796.0,1132.0,updown
134.0,-630.0,1063.0,updown
104.0,-432.0,1032.0,updown
101.0,-355.0,877.0,updown
79.0,-312.0,767.0,updown
58.0,-82.0,1076.0,updown
-58.0,187.0,998.0,updown
-52.0,84.0,1051.0,updown
-118.0,136.0,1009.0,updown
-187.0,428.0,990.0,updown
-225.0,526.0,1002.0,updown
-167.0,400.0,987.0,updown
-168.0,520.0,1019.0,updown
-117.0,533.0,1018.0,updown
-97.0,483.0,998.0,updown
-156.0,540.0,1014.0,updown
-134.0,598.0,999.0,updown
-81.0,477.0,995.0,updown
4.0,275.0,1005.0,updown
30.0,106.0,1002.0,updown
45.0,-44.0,992.0,updown
65.0,-203.0,1005.0,updown
93.0,-330.0,1017.0,updown
120.0,-418.0,990.0,updown
121.0,-499.0,1004.0,updown
120.0,-489.0,1004.0,updown
108.0,-422.0,1003.0,updown
70.0,-572.0,1003.0,updown
117.0,-514.0,995.0,updown
115.0,-317.0,1013.0,updown
85.0,-161.0,983.0,updown
49.0,-72.0,1008.0,updown
33.0,65.0,1009.0,updown
-8.0,237.0,1010.0,updown
-54.0,252.0,997.0,updown
-89.0,344.0,992.0,updown
-96.0,421.0,1004.0,updown
-47.0,355.0,1006.0,updown
-16.0,312.0,1026.0,updown
-27.0,260.0,991.0,updown
-68.0,511.0,1004.0,updown
-79.0,351.0,1012.0,updown
-132.0,337.0,989.0,updown
16.0,122.0,1015.0,updown
34.0,-137.0,992.0,updown
25.0,-245.0,1005.0,updown
37.0,-312.0,977.0,updown
68.0,-417.0,1009.0,updown
100.0,-424.0,1002.0,updown
80.0,-378.0,1006.0,updown
20.0,-493.0,1011.0,updown
77.0,-388.0,1024.0,updown
58.0,-357.0,1008.0,updown
35.0,-276.0,996.0,updown
-5.0,-202.0,1012.0,updown
-26.0,-61.0,953.0,updown
-68.0,-14.0,1014.0,updown
-65.0,186.0,1008.0,updown
-48.0,165.0,1024.0,updown
-71.0,241.0,997.0,updown
-33.0,339.0,1005.0,updown
-42.0,435.0,1008.0,updown
15.0,530.0,1006.0,updown
66.0,396.0,1000.0,updown
37.0,344.0,990.0,updown
29.0,624.0,1001.0,updown
2.0,705.0,1016.0,updown
33.0,696.0,995.0,updown
156.0,471.0,1001.0,updown
112.0,391.0,998.0,updown
78.0,455.0,993.0,updown
85.0,379.0,1007.0,updown
98.0,263.0,1008.0,updown
63.0,220.0,999.0,updown
67.0,226.0,1013.0,updown
18.0,160.0,1010.0,updown
25.0,74.0,994.0,updown
-21.0,-66.0,1013.0,updown
-68.0,-35.0,993.0,updown
-66.0,-54.0,999.0,updown
-73.0,-139.0,973.0,updown
-74.0,-224.0,1000.0,updown
-134.0,-241.0,1058.0,updown
-56.0,-347.0,1010.0,updown
-41.0,-369.0,1013.0,updown
41.0,-309.0,967.0,updown
77.0,-451.0,997.0,updown
55.0,-451.0,1013.0,updown
10.0,-369.0,1002.0,updown
0.0,-512.0,1018.0,updown
19.0,-444.0,994.0,updown
0.0,-457.0,994.0,updown
-13.0,-360.0,1009.0,updown
44.0,-295.0,1003.0,updown
111.0,-450.0,991.0,updown
71.0,-433.0,1012.0,updown
183.0,-378.0,1003.0,updown
137.0,-332.0,1010.0,updown
42.0,-300.0,984.0,updown
49.0,-161.0,1008.0,updown
-70.0,-159.0,1005.0,updown
24.0,-175.0,1016.0,updown
-67.0,-94.0,994.0,updown
-58.0,-48.0,1004.0,updown
-82.0,-24.0,1011.0,updown
-39.0,-45.0,1028.0,updown
-74.0,18.0,980.0,updown
-53.0,-8.0,958.0,updown
-39.0,53.0,987.0,updown
-27.0,50.0,1055.0,updown
15.0,54.0,1020.0,updown
29.0,51.0,984.0,updown
20.0,93.0,1021.0,updown
29.0,75.0,981.0,updown
11.0,53.0,1006.0,updown
13.0,80.0,1019.0,updown
-45.0,174.0,995.0,updown
-40.0,192.0,1020.0,updown
-25.0,181.0,977.0,updown
-38.0,217.0,1002.0,updown
-20.0,166.0,1001.0,updown
-18.0,209.0,992.0,updown
-16.0,219.0,997.0,updown
-14.0,239.0,1017.0,updown
-29.0,254.0,992.0,updown
-21.0,260.0,1000.0,updown
-63.0,298.0,1006.0,updown
-89.0,259.0,1003.0,updown
-45.0,166.0,1003.0,updown
-22.0,339.0,1028.0,updown
-45.0,278.0,1023.0,updown
-59.0,213.0,941.0,updown
-88.0,256.0,1009.0,updown
-90.0,288.0,1017.0,updown
6.0,219.0,991.0,updown
-15.0,13.0,1022.0,updown
-26.0,119.0,1006.0,updown
-43.0,45.0,986.0,updown
30.0,-100.0,995.0,updown
13.0,-68.0,1015.0,updown
7.0,-129.0,991.0,updown
33.0,-261.0,1006.0,updown
64.0,-265.0,1005.0,updown
35.0,-330.0,1010.0,updown
63.0,-334.0,1002.0,updown
107.0,-328.0,995.0,updown
22.0,-203.0,1003.0,updown
71.0,-405.0,996.0,updown
67.0,-232.0,1000.0,updown
16.0,-148.0,1000.0,updown
6.0,-100.0,1002.0,updown
-8.0,81.0,999.0,updown
-38.0,166.0,1007.0,updown
-40.0,238.0,1003.0,updown
-55.0,274.0,1027.0,updown
-22.0,279.0,1017.0,updown
25.0,181.0,980.0,updown
-64.0,346.0,1007.0,updown
-44.0,388.0,1010.0,updown
-73.0,379.0,997.0,updown
-27.0,283.0,994.0,updown
6.0,312.0,1006.0,updown
20.0,19.0,987.0,updown
-56.0,-37.0,1012.0,updown
-63.0,-84.0,999.0,updown
-30.0,-228.0,1002.0,updown
21.0,-302.0,1014.0,updown
66.0,-359.0,994.0,updown
65.0,-316.0,1004.0,updown
89.0,-275.0,1004.0,updown
86.0,-138.0,995.0,updown
-10.0,-109.0,1004.0,updown
36.0,-68.0,997.0,updown
28.0,28.0,1005.0,updown
16.0,100.0,999.0,updown
-4.0,95.0,1010.0,updown
-10.0,25.0,1009.0,updown
75.0,124.0,1003.0,updown
-2.0,155.0,1004.0,updown
-31.0,159.0,1006.0,updown
-57.0,132.0,1004.0,updown
-18.0,130.0,1009.0,updown
39.0,147.0,1007.0,updown
-39.0,-123.0,998.0,updown
-76.0,-162.0,991.0,updown
-76.0,-228.0,1006.0,updown
36.0,-253.0,995.0,updown
24.0,-221.0,1009.0,updown
10.0,-329.0,1003.0,updown
68.0,-267.0,1000.0,updown
72.0,-241.0,987.0,updown
23.0,-188.0,1004.0,updown
1.0,-184.0,946.0,updown
-30.0,-201.0,1048.0,updown
4.0,101.0,1019.0,updown
-46.0,164.0,1013.0,updown
-31.0,209.0,990.0,updown
-54.0,259.0,1007.0,updown
-34.0,297.0,1002.0,updown
-9.0,326.0,998.0,updown
10.0,295.0,1013.0,updown
25.0,255.0,1024.0,updown
-15.0,318.0,1053.0,updown
0.0,238.0,888.0,updown
-49.0,298.0,1041.0,updown
13.0,267.0,1002.0,updown
-41.0,117.0,1008.0,updown
-106.0,197.0,1000.0,updown
-9.0,-171.0,999.0,updown
-20.0,-310.0,1009.0,updown
-21.0,-233.0,998.0,updown
26.0,-330.0,1006.0,updown
96.0,-362.0,1011.0,updown
110.0,-264.0,1007.0,updown
37.0,-326.0,1001.0,updown
72.0,-346.0,991.0,updown
90.0,-264.0,1001.0,updown
65.0,-226.0,976.0,updown
-28.0,-170.0,982.0,updown
5.0,-53.0,1028.0,updown
-20.0,126.0,1006.0,updown
-30.0,183.0,1017.0,updown
-45.0,237.0,1004.0,updown
-72.0,305.0,1012.0,updown
-61.0,255.0,1007.0,updown
-45.0,321.0,1030.0,updown
-11.0,257.0,1050.0,updown
-17.0,278.0,938.0,updown
-49.0,338.0,998.0,updown
-90.0,323.0,1001.0,updown
-43.0,298.0,1003.0,updown
-178.0,273.0,989.0,updown
20.0,128.0,1004.0,updown
22.0,-152.0,994.0,updown
15.0,-259.0,1016.0,updown
5.0,-258.0,992.0,updown
55.0,-388.0,1016.0,updown
116.0,-440.0,1002.0,updown
92.0,-332.0,1001.0,updown
20.0,-450.0,994.0,updown
58.0,-567.0,996.0,updown
80.0,-465.0,996.0,updown
44.0,-312.0,1018.0,updown
38.0,-299.0,1001.0,updown
19.0,-265.0,1006.0,updown
6.0,-217.0,992.0,updown
7.0,-159.0,1004.0,updown
-1.0,-124.0,965.0,updown
-10.0,20.0,999.0,updown
13.0,-50.0,1038.0,updown
-14.0,127.0,1038.0,updown
-8.0,132.0,959.0,updown
-7.0,175.0,1003.0,updown
-62.0,241.0,1011.0,updown
-34.0,324.0,1022.0,updown
-49.0,314.0,987.0,updown
-17.0,380.0,1003.0,updown
-24.0,441.0,996.0,updown
0.0,367.0,1010.0,updown
6.0,455.0,1026.0,updown
66.0,321.0,1047.0,updown
-25.0,274.0,950.0,updown
-28.0,578.0,1001.0,updown
-79.0,497.0,992.0,updown
-79.0,509.0,1016.0,updown
74.0,326.0,993.0,updown
33.0,275.0,1001.0,updown
36.0,270.0,1015.0,updown
