data1,data2,data3,label
15.0,843.0,656.0,leftright
-46.0,842.0,671.0,leftright
-72.0,851.0,617.0,leftright
-92.0,813.0,573.0,leftright
-156.0,816.0,550.0,leftright
-118.0,841.0,583.0,leftright
-13.0,884.0,680.0,leftright
76.0,891.0,801.0,leftright
156.0,883.0,861.0,leftright
220.0,906.0,824.0,leftright
151.0,877.0,789.0,leftright
19.0,824.0,777.0,leftright
-84.0,803.0,787.0,leftright
-254.0,773.0,746.0,leftright
-434.0,745.0,645.0,leftright
-720.0,796.0,506.0,leftright
-1287.0,806.0,185.0,leftright
-2278.0,672.0,-259.0,leftright
-3369.0,564.0,-486.0,leftright
-3954.0,604.0,-241.0,leftright
-3997.0,755.0,295.0,leftright
-3824.0,991.0,847.0,leftright
-3143.0,1266.0,1372.0,leftright
-2181.0,1511.0,1578.0,leftright
-1166.0,1778.0,1347.0,leftright
-197.0,1952.0,870.0,leftright
1044.0,2074.0,616.0,leftright
3051.0,2201.0,770.0,leftright
3994.0,2189.0,918.0,leftright
3994.0,1858.0,1194.0,leftright
3994.0,1650.0,1743.0,leftright
3994.0,1673.0,2556.0,leftright
3993.0,1814.0,3080.0,leftright
3468.0,2004.0,2982.0,leftright
2475.0,2206.0,2326.0,leftright
1090.0,2286.0,1262.0,leftright
-845.0,2073.0,331.0,leftright
-2792.0,1787.0,-127.0,leftright
-3971.0,1662.0,-392.0,leftright
-3997.0,1479.0,-610.0,leftright
-3997.0,1305.0,-131.0,leftright
-3997.0,1068.0,949.0,leftright
-3997.0,950.0,1698.0,leftright
-3997.0,959.0,1794.0,leftright
-3748.0,1082.0,1336.0,leftright
-2742.0,1344.0,640.0,leftright
-1494.0,1744.0,-229.0,leftright
233.0,2235.0,-724.0,leftright
2455.0,2653.0,-424.0,leftright
3980.0,2862.0,463.0,leftright
3994.0,2820.0,1332.0,leftright
3994.0,2846.0,2565.0,leftright
3994.0,2797.0,3745.0,leftright
3994.0,3008.0,3997.0,leftright
3976.0,3351.0,3997.0,leftright
3202.0,3453.0,3909.0,leftright
2113.0,3318.0,2981.0,leftright
986.0,3069.0,1709.0,leftright
-611.0,2745.0,251.0,leftright
-2248.0,2379.0,-1115.0,leftright
-3771.0,1904.0,-2367.0,leftright
-3997.0,1476.0,-2809.0,leftright
-3997.0,1046.0,-1771.0,leftright
-3997.0,665.0,53.0,leftright
-3997.0,542.0,1285.0,leftright
-3997.0,488.0,1635.0,leftright
-3987.0,498.0,1222.0,leftright
-3213.0,732.0,476.0,leftright
-2073.0,1051.0,-276.0,leftright
-650.0,1456.0,-911.0,leftright
761.0,1809.0,-1080.0,leftright
2283.0,2223.0,-533.0,leftright
3751.0,2589.0,461.0,leftright
3994.0,2843.0,1635.0,leftright
3994.0,2924.0,2898.0,leftright
3994.0,2909.0,3874.0,leftright
3994.0,2938.0,3997.0,leftright
3961.0,3102.0,3997.0,leftright
3324.0,3181.0,3767.0,leftright
2452.0,3060.0,2712.0,leftright
1464.0,2873.0,1583.0,leftright
22.0,2669.0,195.0,leftright
-1680.0,2303.0,-1204.0,leftright
-3362.0,1792.0,-2470.0,leftright
-3997.0,1381.0,-2701.0,leftright
-3997.0,926.0,-1816.0,leftright
-3997.0,603.0,-202.0,leftright
-3997.0,466.0,971.0,leftright
-3997.0,500.0,1244.0,leftright
-3997.0,540.0,969.0,leftright
-3365.0,724.0,327.0,leftright
-2170.0,925.0,-360.0,leftright
-833.0,1311.0,-924.0,leftright
348.0,1709.0,-1017.0,leftright
1541.0,2120.0,-592.0,leftright
2858.0,2466.0,495.0,leftright
3894.0,2786.0,1681.0,leftright
3994.0,2945.0,2698.0,leftright
3994.0,2892.0,3610.0,leftright
3994.0,2817.0,3997.0,leftright
3994.0,2839.0,3997.0,leftright
3851.0,2813.0,3960.0,leftright
3126.0,2798.0,3222.0,leftright
2360.0,2702.0,2041.0,leftright
1348.0,2502.0,840.0,leftright
149.0,2198.0,-460.0,leftright
-979.0,1880.0,-1698.0,leftright
-2226.0,1589.0,-2246.0,leftright
-3689.0,1374.0,-2473.0,leftright
-3997.0,883.0,-1915.0,leftright
-3997.0,596.0,-832.0,leftright
-3997.0,475.0,344.0,leftright
-3997.0,494.0,1012.0,leftright
-3997.0,514.0,1124.0,leftright
-3740.0,482.0,807.0,leftright
-2750.0,717.0,276.0,leftright
-1589.0,993.0,-207.0,leftright
-489.0,1210.0,-463.0,leftright
508.0,1391.0,-373.0,leftright
1486.0,1571.0,81.0,leftright
2458.0,1764.0,762.0,leftright
3441.0,2001.0,1539.0,leftright
3990.0,2221.0,2424.0,leftright
3994.0,2243.0,3179.0,leftright
3994.0,2264.0,3698.0,leftright
3994.0,2213.0,3952.0,leftright
3994.0,2136.0,3505.0,leftright
3978.0,2214.0,2739.0,leftright
3328.0,2225.0,1840.0,leftright
2168.0,2184.0,826.0,leftright
938.0,2054.0,-353.0,leftright
-155.0,1775.0,-1451.0,leftright
-1311.0,1580.0,-2008.0,leftright
-2819.0,1353.0,-1829.0,leftright
-3948.0,1150.0,-1370.0,leftright
-3997.0,991.0,-213.0,leftright
-3997.0,933.0,970.0,leftright
-3997.0,930.0,1715.0,leftright
-3997.0,1004.0,1871.0,leftright
-3997.0,773.0,1485.0,leftright
-3983.0,650.0,824.0,leftright
-3427.0,769.0,72.0,leftright
-2505.0,963.0,-474.0,leftright
-1460.0,1185.0,-643.0,leftright
-308.0,1409.0,-503.0,leftright
737.0,1576.0,-14.0,leftright
1680.0,1812.0,594.0,leftright
2682.0,1996.0,1157.0,leftright
3694.0,2076.0,1735.0,leftright
3994.0,2058.0,2211.0,leftright
3994.0,2044.0,2824.0,leftright
3994.0,1961.0,3268.0,leftright
3994.0,1869.0,3364.0,leftright
3994.0,1844.0,3183.0,leftright
3994.0,1825.0,2663.0,leftright
3548.0,1836.0,1908.0,leftright
2621.0,1881.0,961.0,leftright
1605.0,1801.0,111.0,leftright
614.0,1698.0,-517.0,leftright
-431.0,1630.0,-1269.0,leftright
-1824.0,1533.0,-1627.0,leftright
-3340.0,1383.0,-1529.0,leftright
-3997.0,1331.0,-631.0,leftright
-3997.0,1311.0,781.0,leftright
-3997.0,1197.0,2123.0,leftright
-3997.0,994.0,3134.0,leftright
-3997.0,847.0,3357.0,leftright
-3997.0,797.0,2626.0,leftright
-3826.0,891.0,1379.0,leftright
-3086.0,891.0,287.0,leftright
-2170.0,966.0,-600.0,leftright
-922.0,1076.0,-1143.0,leftright
299.0,1305.0,-1098.0,leftright
1314.0,1388.0,-555.0,leftright
2354.0,1648.0,319.0,leftright
3599.0,1811.0,1250.0,leftright
3994.0,1873.0,1979.0,leftright
3994.0,1823.0,2702.0,leftright
3994.0,1703.0,3410.0,leftright
3994.0,1613.0,3555.0,leftright
3913.0,1615.0,3295.0,leftright
3193.0,1625.0,2609.0,leftright
2242.0,1575.0,1864.0,leftright
1306.0,1578.0,1143.0,leftright
418.0,1525.0,478.0,leftright
-598.0,1395.0,-64.0,leftright
-1684.0,1259.0,-425.0,leftright
-2526.0,995.0,-553.0,leftright
-2995.0,776.0,-117.0,leftright
-2993.0,590.0,446.0,leftright
-2766.0,496.0,911.0,leftright
-2267.0,388.0,1216.0,leftright
-1782.0,323.0,1210.0,leftright
-1347.0,246.0,1035.0,leftright
-909.0,281.0,777.0,leftright
-532.0,348.0,539.0,leftright
-176.0,377.0,502.0,leftright
72.0,453.0,596.0,leftright
213.0,441.0,692.0,leftright
366.0,460.0,817.0,leftright
617.0,488.0,812.0,leftright
808.0,538.0,1054.0,leftright
977.0,552.0,1171.0,leftright
1081.0,535.0,1207.0,leftright
1129.0,586.0,1200.0,leftright
1092.0,661.0,1199.0,leftright
1012.0,665.0,1279.0,leftright
888.0,665.0,1407.0,leftright
750.0,749.0,1432.0,leftright
607.0,764.0,1339.0,leftright
402.0,700.0,1223.0,leftright
148.0,693.0,1126.0,leftright
-100.0,677.0,1082.0,leftright
-412.0,619.0,1116.0,leftright
-713.0,540.0,1156.0,leftright
-965.0,494.0,1230.0,leftright
-1235.0,487.0,1241.0,leftright
-1631.0,533.0,1081.0,leftright
-2264.0,652.0,617.0,leftright
-3210.0,467.0,-46.0,leftright
-3978.0,244.0,-614.0,leftright
-3997.0,205.0,-909.0,leftright
-3997.0,273.0,-1119.0,leftright
-3995.0,469.0,-1255.0,leftright
-3162.0,795.0,-1086.0,leftright
-1470.0,1024.0,-476.0,leftright
250.0,1192.0,306.0,leftright
1803.0,1307.0,1157.0,leftright
3208.0,1299.0,2013.0,leftright
3988.0,1317.0,3278.0,leftright
3994.0,1262.0,3997.0,leftright
3994.0,1129.0,3997.0,leftright
3994.0,1098.0,3997.0,leftright
3994.0,1223.0,3918.0,leftright
3994.0,1337.0,3141.0,leftright
3763.0,1385.0,2314.0,leftright
3139.0,1409.0,1313.0,leftright
1916.0,1395.0,329.0,leftright
358.0,1447.0,-338.0,leftright
-1814.0,1362.0,-792.0,leftright
-3825.0,933.0,-1227.0,leftright
-3997.0,381.0,-1713.0,leftright
-3997.0,134.0,-1359.0,leftright
-3997.0,47.0,-523.0,leftright
-3997.0,73.0,309.0,leftright
-3997.0,356.0,639.0,leftright
-3511.0,673.0,387.0,leftright
-1974.0,912.0,87.0,leftright
-849.0,1017.0,114.0,leftright
405.0,1028.0,341.0,leftright
2016.0,1191.0,806.0,leftright
3562.0,1214.0,1394.0,leftright
3994.0,1322.0,2402.0,leftright
3994.0,1415.0,3603.0,leftright
3994.0,1194.0,3997.0,leftright
3994.0,987.0,3997.0,leftright
3994.0,966.0,3995.0,leftright
3994.0,1186.0,3353.0,leftright
3958.0,1210.0,2124.0,leftright
3114.0,1334.0,966.0,leftright
1628.0,1452.0,287.0,leftright
-328.0,1509.0,-165.0,leftright
-2574.0,1313.0,-495.0,leftright
-3975.0,923.0,-763.0,leftright
-3997.0,428.0,-838.0,leftright
-3997.0,-58.0,-644.0,leftright
-3997.0,-275.0,-575.0,leftright
-3997.0,-204.0,-824.0,leftright
-3997.0,62.0,-1062.0,leftright
-3565.0,420.0,-1179.0,leftright
-1958.0,665.0,-877.0,leftright
-150.0,1004.0,-340.0,leftright
1503.0,1141.0,212.0,leftright
3219.0,1234.0,1229.0,leftright
3994.0,1181.0,2540.0,leftright
3994.0,1052.0,3766.0,leftright
3994.0,914.0,3997.0,leftright
3994.0,888.0,3997.0,leftright
3994.0,923.0,3997.0,leftright
3994.0,1126.0,3642.0,leftright
3948.0,1281.0,2642.0,leftright
3024.0,1485.0,1747.0,leftright
1545.0,1603.0,906.0,leftright
-286.0,1607.0,210.0,leftright
-2463.0,1453.0,-581.0,leftright
-3979.0,1020.0,-1436.0,leftright
-3997.0,409.0,-2170.0,leftright
-3997.0,-3.0,-2393.0,leftright
-3997.0,-278.0,-2209.0,leftright
-3997.0,-242.0,-2076.0,leftright
-3989.0,148.0,-2014.0,leftright
-3269.0,425.0,-1504.0,leftright
-1863.0,721.0,-375.0,leftright
-123.0,1013.0,501.0,leftright
1320.0,1052.0,968.0,leftright
2488.0,915.0,1534.0,leftright
3520.0,790.0,2431.0,leftright
3994.0,625.0,3405.0,leftright
3994.0,404.0,3992.0,leftright
3994.0,228.0,3947.0,leftright
3994.0,284.0,3681.0,leftright
3872.0,376.0,3143.0,leftright
3243.0,459.0,2495.0,leftright
2458.0,512.0,1807.0,leftright
1745.0,520.0,1271.0,leftright
1148.0,471.0,904.0,leftright
609.0,453.0,611.0,leftright
112.0,384.0,309.0,leftright
-313.0,285.0,64.0,leftright
-509.0,170.0,-147.0,leftright
-479.0,0.0,-187.0,leftright
-414.0,-94.0,-77.0,leftright
-250.0,-121.0,20.0,leftright
-31.0,-99.0,127.0,leftright
69.0,-92.0,316.0,leftright
-54.0,-136.0,660.0,leftright
-86.0,5.0,1008.0,leftright
5.0,-19.0,1259.0,leftright
12.0,-92.0,1495.0,leftright
-6.0,-145.0,1644.0,leftright
-129.0,-216.0,1619.0,leftright
-337.0,-202.0,1229.0,leftright
-662.0,-292.0,1202.0,leftright
-741.0,-288.0,847.0,leftright
-670.0,-347.0,483.0,leftright
-607.0,-310.0,427.0,leftright
-494.0,-365.0,460.0,leftright
-330.0,-422.0,662.0,leftright
-176.0,-439.0,951.0,leftright
-127.0,-477.0,1256.0,leftright
-75.0,-505.0,1404.0,leftright
-48.0,-474.0,1380.0,leftright
-35.0,-398.0,1241.0,leftright
-135.0,-278.0,1140.0,leftright
-565.0,-196.0,1193.0,leftright
-1343.0,-15.0,1058.0,leftright
-2350.0,-93.0,704.0,leftright
-3490.0,-91.0,418.0,leftright
-3994.0,-183.0,-450.0,leftright
-3835.0,-169.0,-1603.0,leftright
-3514.0,-108.0,-2325.0,leftright
-2991.0,-91.0,-2398.0,leftright
-2457.0,191.0,-1814.0,leftright
-1634.0,507.0,-548.0,leftright
-6.0,760.0,677.0,leftright
2719.0,913.0,1663.0,leftright
3994.0,812.0,2560.0,leftright
3994.0,-153.0,3673.0,leftright
3994.0,-622.0,3997.0,leftright
3994.0,-650.0,3997.0,leftright
3994.0,-324.0,3770.0,leftright
3961.0,86.0,2399.0,leftright
3472.0,10.0,1158.0,leftright
2319.0,126.0,526.0,leftright
525.0,440.0,-10.0,leftright
-1887.0,621.0,-552.0,leftright
-3911.0,472.0,-1633.0,leftright
-3997.0,293.0,-3063.0,leftright
-3997.0,63.0,-3988.0,leftright
-3997.0,327.0,-3995.0,leftright
-3997.0,920.0,-3988.0,leftright
-3533.0,1475.0,-3007.0,leftright
-1460.0,1791.0,-1982.0,leftright
1153.0,1918.0,-1069.0,leftright
3709.0,2214.0,701.0,leftright
3994.0,1594.0,3071.0,leftright
3994.0,650.0,3997.0,leftright
3994.0,-89.0,3997.0,leftright
3994.0,-357.0,3946.0,leftright
3994.0,-325.0,2306.0,leftright
3994.0,-352.0,623.0,leftright
3994.0,-261.0,252.0,leftright
3474.0,239.0,685.0,leftright
1573.0,843.0,1033.0,leftright
-655.0,1317.0,956.0,leftright
-3248.0,1433.0,226.0,leftright
-3997.0,999.0,-1138.0,leftright
-3997.0,330.0,-2728.0,leftright
-3997.0,-52.0,-3819.0,leftright
-3997.0,222.0,-3916.0,leftright
-3972.0,563.0,-3159.0,leftright
-2849.0,848.0,-2012.0,leftright
-1000.0,1021.0,-854.0,leftright
1425.0,1213.0,265.0,leftright
3673.0,1000.0,1525.0,leftright
3994.0,561.0,2998.0,leftright
3994.0,10.0,3981.0,leftright
3994.0,-430.0,3997.0,leftright
3994.0,-516.0,3661.0,leftright
3994.0,-454.0,2223.0,leftright
3994.0,-300.0,1068.0,leftright
3741.0,-42.0,573.0,leftright
2417.0,226.0,595.0,leftright
721.0,696.0,811.0,leftright
-1106.0,1102.0,910.0,leftright
-3276.0,1130.0,466.0,leftright
-3997.0,794.0,-574.0,leftright
-3997.0,373.0,-1932.0,leftright
-3997.0,100.0,-3208.0,leftright
-3997.0,158.0,-3860.0,leftright
-3997.0,379.0,-3600.0,leftright
-3187.0,791.0,-2479.0,leftright
-1413.0,1181.0,-1316.0,leftright
453.0,1317.0,-315.0,leftright
2710.0,1290.0,762.0,leftright
3994.0,871.0,1886.0,leftright
3994.0,163.0,2985.0,leftright
3994.0,-264.0,3814.0,leftright
3994.0,-530.0,3486.0,leftright
3994.0,-509.0,2193.0,leftright
3994.0,-427.0,1213.0,leftright
3994.0,-208.0,677.0,leftright
3593.0,72.0,446.0,leftright
2349.0,378.0,667.0,leftright
1062.0,843.0,998.0,leftright
-530.0,1283.0,1001.0,leftright
-2784.0,1379.0,497.0,leftright
-3997.0,1125.0,-330.0,leftright
-3997.0,574.0,-1753.0,leftright
-3997.0,164.0,-3357.0,leftright
-3997.0,211.0,-3995.0,leftright
-3997.0,482.0,-3995.0,leftright
-3524.0,861.0,-3455.0,leftright
-2104.0,1333.0,-2162.0,leftright
-386.0,1629.0,-876.0,leftright
1901.0,1782.0,198.0,leftright
3883.0,1472.0,1135.0,leftright
3994.0,790.0,2485.0,leftright
3994.0,202.0,3859.0,leftright
3994.0,-221.0,3997.0,leftright
3994.0,-422.0,3846.0,leftright
3994.0,-274.0,2145.0,leftright
3994.0,-156.0,570.0,leftright
3879.0,-131.0,-174.0,leftright
2801.0,112.0,-360.0,leftright
1460.0,489.0,163.0,leftright
114.0,850.0,723.0,leftright
-1463.0,1081.0,836.0,leftright
-3437.0,1177.0,651.0,leftright
-3997.0,724.0,139.0,leftright
-3997.0,132.0,-729.0,leftright
-3997.0,-110.0,-1949.0,leftright
-3997.0,173.0,-2928.0,leftright
-3965.0,436.0,-3079.0,leftright
-2880.0,772.0,-2423.0,leftright
-1475.0,1129.0,-1475.0,leftright
41.0,1381.0,-544.0,leftright
1974.0,1544.0,238.0,leftright
3752.0,1325.0,858.0,leftright
3994.0,758.0,1532.0,leftright
3994.0,270.0,2228.0,leftright
3994.0,-3.0,2584.0,leftright
3994.0,-257.0,2270.0,leftright
3994.0,-228.0,1380.0,leftright
3992.0,-193.0,438.0,leftright
3520.0,-155.0,-248.0,leftright
2709.0,-186.0,-614.0,leftright
1923.0,-168.0,-420.0,leftright
1224.0,-18.0,107.0,leftright
612.0,68.0,549.0,leftright
137.0,32.0,687.0,leftright
-73.0,19.0,672.0,leftright
-184.0,24.0,766.0,leftright
-190.0,2.0,908.0,leftright
-294.0,-29.0,1005.0,leftright
-564.0,-110.0,934.0,leftright
-753.0,-218.0,691.0,leftright
-715.0,-344.0,230.0,leftright
-662.0,-459.0,-139.0,leftright
-574.0,-549.0,-394.0,leftright
-508.0,-605.0,-411.0,leftright
-526.0,-569.0,-193.0,leftright
-616.0,-510.0,221.0,leftright
-600.0,-504.0,694.0,leftright
-525.0,-508.0,1006.0,leftright
-493.0,-515.0,1033.0,leftright
-500.0,-541.0,807.0,leftright
-511.0,-538.0,506.0,leftright
-606.0,-545.0,273.0,leftright
-766.0,-614.0,65.0,leftright
-889.0,-605.0,-15.0,leftright
-1007.0,-572.0,199.0,leftright
-901.0,-541.0,741.0,leftright
-1033.0,-391.0,1188.0,leftright
-1484.0,-411.0,1275.0,leftright
-2110.0,-392.0,900.0,leftright
-2975.0,-253.0,553.0,leftright
-3862.0,-238.0,157.0,leftright
-3997.0,-171.0,-335.0,leftright
-3997.0,-141.0,-921.0,leftright
-3997.0,88.0,-1634.0,leftright
-3959.0,487.0,-2078.0,leftright
-3103.0,1107.0,-1598.0,leftright
-1885.0,1437.0,-907.0,leftright
-361.0,1641.0,-286.0,leftright
1570.0,1902.0,487.0,leftright
3789.0,1776.0,1558.0,leftright
3994.0,1372.0,3365.0,leftright
3994.0,541.0,3997.0,leftright
3994.0,-186.0,3997.0,leftright
3994.0,-323.0,3679.0,leftright
3994.0,-227.0,2006.0,leftright
3994.0,-69.0,445.0,leftright
3994.0,40.0,-527.0,leftright
3455.0,157.0,-768.0,leftright
1565.0,500.0,-131.0,leftright
-254.0,821.0,673.0,leftright
-2145.0,959.0,747.0,leftright
-3851.0,895.0,-42.0,leftright
-3997.0,434.0,-869.0,leftright
-3997.0,-68.0,-1737.0,leftright
-3997.0,-79.0,-2360.0,leftright
-3997.0,135.0,-2443.0,leftright
-3997.0,571.0,-1949.0,leftright
-3409.0,977.0,-1302.0,leftright
-2005.0,1242.0,-411.0,leftright
-52.0,1462.0,543.0,leftright
2367.0,1459.0,1159.0,leftright
3985.0,1166.0,1901.0,leftright
3994.0,468.0,2722.0,leftright
3994.0,-322.0,3365.0,leftright
3994.0,-682.0,3459.0,leftright
3994.0,-709.0,2750.0,leftright
3994.0,-576.0,1594.0,leftright
3994.0,-310.0,667.0,leftright
3982.0,42.0,317.0,leftright
3027.0,430.0,603.0,leftright
1496.0,956.0,1071.0,leftright
-137.0,1465.0,1172.0,leftright
-2040.0,1628.0,604.0,leftright
-3873.0,1458.0,-367.0,leftright
-3997.0,756.0,-1489.0,leftright
-3997.0,112.0,-2458.0,leftright
-3997.0,-59.0,-3291.0,leftright
-3997.0,144.0,-3726.0,leftright
-3997.0,537.0,-3213.0,leftright
-3578.0,1054.0,-2150.0,leftright
-2189.0,1331.0,-1094.0,leftright
-522.0,1477.0,24.0,leftright
1811.0,1693.0,1411.0,leftright
3875.0,1409.0,2415.0,leftright
3994.0,645.0,3164.0,leftright
3994.0,-146.0,3810.0,leftright
3994.0,-560.0,3987.0,leftright
3994.0,-679.0,3466.0,leftright
3994.0,-606.0,2300.0,leftright
3994.0,-294.0,1201.0,leftright
3994.0,116.0,579.0,leftright
3255.0,463.0,459.0,leftright
1706.0,841.0,598.0,leftright
-29.0,1231.0,533.0,leftright
-2028.0,1388.0,-54.0,leftright
-3858.0,1147.0,-966.0,leftright
-3997.0,440.0,-2161.0,leftright
-3997.0,-111.0,-2957.0,leftright
-3997.0,-77.0,-3448.0,leftright
-3997.0,268.0,-3492.0,leftright
-3903.0,743.0,-2947.0,leftright
-3055.0,1244.0,-2102.0,leftright
-2243.0,1539.0,-1027.0,leftright
-1279.0,1865.0,140.0,leftright
491.0,2219.0,1063.0,leftright
3113.0,2388.0,1763.0,leftright
3994.0,1888.0,2414.0,leftright
3994.0,1108.0,3372.0,leftright
3994.0,434.0,3980.0,leftright
3994.0,279.0,3997.0,leftright
3994.0,97.0,3997.0,leftright
3994.0,14.0,3997.0,leftright
3994.0,439.0,3584.0,leftright
3757.0,734.0,2479.0,leftright
2790.0,1009.0,1548.0,leftright
1745.0,1187.0,791.0,leftright
423.0,1244.0,70.0,leftright
-937.0,1140.0,-700.0,leftright
-2387.0,885.0,-1456.0,leftright
-3799.0,453.0,-2163.0,leftright
-3997.0,-89.0,-2709.0,leftright
-3997.0,-546.0,-3099.0,leftright
-3997.0,-420.0,-2935.0,leftright
-3961.0,-67.0,-2849.0,leftright
-2748.0,371.0,-2714.0,leftright
-1747.0,778.0,-1987.0,leftright
-1297.0,1124.0,-824.0,leftright
-635.0,1428.0,609.0,leftright
546.0,1536.0,2092.0,leftright
2001.0,1375.0,2912.0,leftright
3085.0,1068.0,3263.0,leftright
3918.0,804.0,3685.0,leftright
3994.0,666.0,3997.0,leftright
3994.0,344.0,3997.0,leftright
3905.0,211.0,3997.0,leftright
3311.0,339.0,3946.0,leftright
2816.0,506.0,3038.0,leftright
2433.0,608.0,2009.0,leftright
1915.0,666.0,1207.0,leftright
1180.0,618.0,552.0,leftright
222.0,519.0,49.0,leftright
-831.0,376.0,-356.0,leftright
-1888.0,217.0,-748.0,leftright
-3023.0,32.0,-1063.0,leftright
-3850.0,-226.0,-1225.0,leftright
-3997.0,-406.0,-1132.0,leftright
-3975.0,-413.0,-1232.0,leftright
-3550.0,-382.0,-1358.0,leftright
-2985.0,-236.0,-1155.0,leftright
-2455.0,-30.0,-622.0,leftright
-1957.0,240.0,375.0,leftright
-1365.0,379.0,1237.0,leftright
-530.0,453.0,1608.0,leftright
259.0,510.0,1543.0,leftright
751.0,489.0,1359.0,leftright
1262.0,471.0,1202.0,leftright
1938.0,446.0,1383.0,leftright
2679.0,485.0,1555.0,leftright
3182.0,389.0,1820.0,leftright
3263.0,288.0,2103.0,leftright
3329.0,258.0,2253.0,leftright
3555.0,275.0,2197.0,leftright
3587.0,260.0,1986.0,leftright
3216.0,205.0,1739.0,leftright
2699.0,157.0,1500.0,leftright
2298.0,210.0,1260.0,leftright
2038.0,266.0,989.0,leftright
1818.0,284.0,708.0,leftright
1402.0,254.0,457.0,leftright
892.0,225.0,250.0,leftright
279.0,206.0,205.0,leftright
-431.0,138.0,330.0,leftright
-1085.0,67.0,496.0,leftright
-1533.0,26.0,674.0,leftright
-1823.0,-62.0,852.0,leftright
-2125.0,-97.0,949.0,leftright
-2541.0,-153.0,931.0,leftright
-2968.0,-194.0,809.0,leftright
-3229.0,-228.0,645.0,leftright
-3275.0,-212.0,416.0,leftright
-3102.0,-120.0,124.0,leftright
-2698.0,-202.0,-123.0,leftright
-2213.0,-180.0,-185.0,leftright
-1756.0,-94.0,-128.0,leftright
-1331.0,30.0,117.0,leftright
-942.0,98.0,380.0,leftright
-553.0,259.0,736.0,leftright
39.0,392.0,1001.0,leftright
1082.0,459.0,1062.0,leftright
2149.0,491.0,1138.0,leftright
2744.0,402.0,1360.0,leftright
3091.0,241.0,1491.0,leftright
3252.0,106.0,1720.0,leftright
3103.0,-12.0,1963.0,leftright
2836.0,-115.0,1918.0,leftright
2556.0,-141.0,1744.0,leftright
2246.0,-93.0,1578.0,leftright
1997.0,-63.0,1463.0,leftright
1700.0,-62.0,1354.0,leftright
1324.0,-41.0,1266.0,leftright
950.0,-49.0,1155.0,leftright
670.0,-42.0,1023.0,leftright
404.0,-6.0,887.0,leftright
65.0,-17.0,693.0,leftright
-300.0,-82.0,521.0,leftright
-669.0,-145.0,426.0,leftright
-969.0,-214.0,312.0,leftright
-1054.0,-336.0,155.0,leftright
-900.0,-443.0,103.0,leftright
-651.0,-436.0,174.0,leftright
-542.0,-381.0,286.0,leftright
-542.0,-415.0,330.0,leftright
-563.0,-462.0,374.0,leftright
-565.0,-482.0,462.0,leftright
-528.0,-493.0,520.0,leftright
-453.0,-503.0,514.0,leftright
-276.0,-509.0,534.0,leftright
-19.0,-492.0,561.0,leftright
262.0,-500.0,629.0,leftright
460.0,-505.0,822.0,leftright
550.0,-526.0,1026.0,leftright
613.0,-555.0,1210.0,leftright
671.0,-544.0,1347.0,leftright
600.0,-493.0,1434.0,leftright
415.0,-482.0,1344.0,leftright
55.0,-391.0,1370.0,leftright
-560.0,-338.0,1174.0,leftright
-1134.0,-285.0,925.0,leftright
-1782.0,-207.0,705.0,leftright
-2596.0,-197.0,286.0,leftright
-3496.0,-250.0,-360.0,leftright
-3990.0,-261.0,-1114.0,leftright
-3997.0,-44.0,-1622.0,leftright
-3707.0,268.0,-1625.0,leftright
-2840.0,387.0,-1304.0,leftright
-1948.0,681.0,-286.0,leftright
-660.0,735.0,694.0,leftright
1457.0,670.0,1390.0,leftright
3306.0,413.0,1801.0,leftright
3994.0,167.0,2622.0,leftright
3994.0,60.0,3464.0,leftright
3994.0,-324.0,3986.0,leftright
3994.0,-638.0,3997.0,leftright
3775.0,-528.0,3490.0,leftright
3593.0,-214.0,2404.0,leftright
3446.0,4.0,1300.0,leftright
2734.0,177.0,555.0,leftright
1420.0,209.0,265.0,leftright
14.0,274.0,317.0,leftright
-1341.0,414.0,147.0,leftright
-2899.0,378.0,-477.0,leftright
-3980.0,212.0,-1050.0,leftright
-3997.0,53.0,-1317.0,leftright
-3997.0,-36.0,-1259.0,leftright
-3997.0,3.0,-875.0,leftright
-3930.0,238.0,-493.0,leftright
-3183.0,477.0,-235.0,leftright
-2145.0,758.0,-112.0,leftright
-961.0,931.0,79.0,leftright
211.0,911.0,441.0,leftright
1555.0,779.0,739.0,leftright
3177.0,644.0,910.0,leftright
3994.0,381.0,1431.0,leftright
3994.0,25.0,2171.0,leftright
3994.0,-265.0,2911.0,leftright
3994.0,-471.0,3003.0,leftright
3994.0,-452.0,2491.0,leftright
3994.0,-98.0,1510.0,leftright
3782.0,25.0,502.0,leftright
3000.0,82.0,47.0,leftright
2019.0,276.0,74.0,leftright
880.0,538.0,212.0,leftright
-525.0,697.0,82.0,leftright
-2367.0,685.0,-223.0,leftright
-3926.0,421.0,-704.0,leftright
-3997.0,-20.0,-1227.0,leftright
-3997.0,-231.0,-1604.0,leftright
-3997.0,-66.0,-1643.0,leftright
-3941.0,121.0,-1265.0,leftright
-2945.0,496.0,-832.0,leftright
-1948.0,725.0,-395.0,leftright
-883.0,861.0,199.0,leftright
522.0,980.0,765.0,leftright
2135.0,999.0,1156.0,leftright
3634.0,831.0,1553.0,leftright
3994.0,437.0,2068.0,leftright
3994.0,41.0,2602.0,leftright
3994.0,-230.0,2837.0,leftright
3994.0,-412.0,2618.0,leftright
3994.0,-348.0,2051.0,leftright
3994.0,-119.0,1381.0,leftright
